Committee,Committee Type,Payee,Purpose of Expenditure,Description,Payment Method,Payment Date,Amount,File to State,Period Start,Period End,Election Year,Status,Data Source,Refiled Electronically,Street Address,City,State
Connecticut State Council Of Machinists PAC,Political Action Committee,DISTRICT LODGE 26,OVHD(Overhead operating costs),,Check,3/2/2012,300,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,365 NEW BRITAIN ROAD,KENSINGTON,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,MAGNANI PRESS,PRNT(),,Check,5/1/2012,273.32,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,120 New Park Ave,HARTFORD,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,MANCHESTER DEMOCRATIC TOWN COMMITTEE,CNTRB(),,Check,6/12/2012,125,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,85 HOLLISTER ST.,MANCHESTER,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,DISTRICT LODGE 26,OVHD(Overhead operating costs),,Check,4/9/2012,300,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,365 NEW BRITAIN RD,KENSINGTON,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,DISTRICT LODGE 26,OVHD(Overhead operating costs),,Check,5/1/2012,300,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,365 NEW BRITAIN RD,KENSINGTON,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,DISTRICT LODGE 26,OVHD(Overhead operating costs),,Check,6/4/2012,300,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,365 NEW BRITAIN RD,KENSINGTON,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,WINDSOR DEMOCRATIC TOWN COMMITTEE,CNTRB(),,Check,4/2/2012,180,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,5 KARI COURT,WINDSOR,CT                                                
Connecticut State Council Of Machinists PAC,Political Action Committee,CCAG,CNTRB(),,Check,6/12/2012,150,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,30 ARBOR ST. 6N,HARTFORD,CT                                                
Connecticut State Employees Association PAC,Political Action Committee,"30PAC, JOHN BARRY, TREAS",CNTR(),,Check,6/20/2012,250,7/5/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,PO Box 807,MARION,CT                                                
Connecticut State Employees Association PAC,Political Action Committee,"HOUSE DEMOCRATIC CAUCUS COMMITTEE, CHRISTY SCOTT, TREAS",CNTR(),,Check,6/20/2012,250,7/5/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"SENATE DEMOCRATIC VICTORY PAC, KELLY SINKO, TREAS",CNTR(),,Check,6/20/2012,250,7/5/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"DEMOCRATIC STATE MAJORITY PAC, VINCENT MAURO, TREAS",CNTR(),,Check,6/20/2012,250,7/5/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"DEMOCRATS FOR NEW LEADERSHIP PAC, TOM SPINELLA, TREAS",CNTR(),,Check,6/20/2012,250,7/5/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,GROTON DEMOCRATIC TOWN COMMITTEE,,PURCHASE AD IN AD BOOKLET,Check,4/12/2012,50,7/5/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"THIRD STREET PAC, DEAN O'BRIEN TREASURER",CNTRB(),,Check,1/12/2012,100,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"HOUSE DEMOCRATIC CAUCUS COMMITTEE, CHRISTY SCOTT, TREASURER",CNTRB(),,Check,2/6/2012,250,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"SPEAKER'S LEADERSHIP COMMITTEE, CHRISTY SCOTT, TREASURER",CNTRB(),,Check,2/6/2012,250,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"DEMPAC, RICHARD BALTIMORE, TREASURER",CNTRB(),,Check,2/6/2012,250,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"DEMOCRATIC STATE CENTRAL COMMITTEE - FEDERAL, EMMA, EMMA PIERCE, TREASURER",CNTRB(),TICKETS TO JJB FUNDRAISER,Check,2/22/2012,525,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,179 Allyn Street,HARTFORD,CT                                                
Connecticut State Employees Association PAC,Political Action Committee,SEIU COPE,CNTRB(),,Check,1/3/2012,1228.22,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1800 Massachusetts Ave NW,WASHINGTON,DC                                                
Connecticut State Employees Association PAC,Political Action Committee,SEIU COPE,CNTRB(),,Check,2/2/2012,1971.22,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1800 Massachusetts Ave NW,WASHINGTON,DC                                                
Connecticut State Employees Association PAC,Political Action Committee,SEIU COPE,CNTRB(),,Check,3/21/2012,1397.22,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1800 Massachusetts Ave NW,WASHINGTON,DC                                                
Connecticut State Employees Association PAC,Political Action Committee,SEIU COPE,CNTRB(),CONTRIBUTION,,,2240.8,8/3/2012,7/1/2012,8/5/2012,,Original,Data Entry,NO,1800 Massachusetts Ave NW,WASHINGTON,DC                                                
Connecticut State Employees Association PAC,Political Action Committee,"DEM PAC, RICHARD BALTIMORE TREASURER",CNTRB(),CONTRIBUTION,Check,7/10/2012,250,8/3/2012,7/1/2012,8/5/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"HOUSE DEMOCRAT CAUCUS COMMITTEE (HDCC), CHRISTY SCOTT, TREASURER",CNTRB(),CONTRIBUTION,Check,8/1/2012,250,8/3/2012,7/1/2012,8/5/2012,,Original,Data Entry,NO,,,
Connecticut State Employees Association PAC,Political Action Committee,"30 PAC, JOHN BARRY, TREASURER",CNTRB(),CONTRIBUTION,,,250,8/3/2012,7/1/2012,8/5/2012,,Original,Data Entry,NO,PO Box 807,MARION,CT                                                
Connecticut State Radiological Society PAC,Political Action Committee,DEMOCRATIC ELECTORAL MAJORITY PAC,CNTRB(),,Check,1/31/2012,2000,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,38 Roosevelt St,HAMDEN,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,DSCC - NON FEDERAL,CNTRB(),CONTRIBUTION,Check,3/9/2012,2000,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,"330 MAIN STREET, 3RD STREET",HARTFORD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,DEMOCRATIC SENATE MAJORITY PAC,CNTRB(),CONTRIBUTION,Check,2/6/2012,500,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,24 KNEELAND STREET,NEW HAVEN,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,DANBURY DEM. TOWN COMMITTEE,CNTRB(),AD BOOK PURCHASE,Check,3/15/2012,250,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,PO Box 164,DANBURY,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,BANK OF AMERICA,"BNK(Bank fees, interest charges, or penalties)",MONTHLY BANK FEE,,1/26/2012,21.19,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,HARTFORD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,DEMOCRATIC SENATE MAJORITY PAC,CNTRB(),CONTRIBUTION,Check,6/22/2012,2000,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,24 KNEELAND STREET,NEW HAVEN,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,SENATE DEMOCRATS VICTORY PAC,CNTRB(),CONTRIBUTION,Check,6/22/2012,2000,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,10 FREDERICK STREET,HARTFORD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,CT DEMOCRATIC STATE CENTRAL COMMITTEE,CNTRB(),CONTRIBUTION,Check,6/20/2012,2000,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,"330 MAIN STREET, 5TH FLOOR",HARTFORD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,DEMPAC,CNTRB(),CONTRIBUTION,Check,6/22/2012,1500,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,157 CENTER ROAD,WOODBRIDGE,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,SPEAKERS LEADERSHIP PAC,CNTRB(),CONTRIBUTION,Check,6/22/2012,1500,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,157 CENTER ROAD,WOODBRIDGE,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,HOUSE DEMOCRATIC CAUCUS COMMITTEE,CNTRB(),CONTRIBUTION,Check,6/22/2012,1500,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,157 CENTER ROAD,WOODBRIDGE,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,DEMOCRATS FOR NEW LEADERSHIP PAC,CNTRB(),CONTRIBUTION,Check,6/22/2012,2000,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,67 Orchard Hill Drive,WETHERSFIELD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,30 PAC,CNTRB(),CONTRIBUTION,Check,6/22/2012,1000,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,PO Box 807,MARION,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,BANK OF AMERICA,Bank(),MONTHLY BANK FEES,Check,,85.33,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,HARTFORD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,WORKING FAMILIES CAMPAIGN COMMITTEE,CNTRB(),ANNUAL DUES,Check,5/11/2012,7500,7/12/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,30 Arbor Street,HARTFORD,CT                                                
Connecticut State UAW PAC Council,Political Action Committee,BANK OF AMERICA,"BNK(Bank fees, interest charges, or penalties)",BANK FEES,Debit Card,,83.42,1/10/2012,10/26/2011,12/31/2011,,Original,Data Entry,NO,,HARTFORD,CT                                                
Connecticut Uniformed Professional Fire Fighters Association Of Connecticut PAC,Political Action Committee,comm To Elecct Emily Kane,CNTRB(Contributions to another committee),,Check,5/30/2012,500,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,9817 Riverside Rd NW,Albuquerque,NM                                                
Connecticut Uniformed Professional Fire Fighters Association Of Connecticut PAC,Political Action Committee,Friends of Joe Fender,CNTRB(Contributions to another committee),,Check,5/30/2012,100,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,1053 Dan Ranch Rd,Cheyenne,WY                                                
Connecticut Victory Fund,Political Action Committee,"GROTON DEMOCRATIC TOWN COMMITTEE, JOHN WIRZBICKI, TREASURER",,DONATION,Check,5/30/2012,50,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,355 Brook Street,NOANK,CT                                                
Connecticut Victory Fund,Political Action Committee,DEMOCRATIC STATE CENTRAL COMMITTEE,,"JEFFERSON, JACKSON, BAILEY DINNER",Check,3/6/2012,750,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,179 Allyn Street,HARTFORD,CT                                                
Connecticut Victory Fund,Political Action Committee,BARBARA A. BATES,,POSTAGE REIMBURSEMENT,Check,3/6/2012,25.84,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,36 Clipper Drive,MYSTIC,CT                                                
Connecticut Victory Fund,Political Action Committee,LIBERTY BANK,,BANK CHARGES @5.00 PER MONTH,,,15,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,OLDGE MYSTIC VILLAGE,MYSTIC,CT                                                
Connecticut Young Democrats,Political Action Committee,Riju Das,RCW(Reimburse committee workers),reimbursement for food/beverage expenses,Check,6/30/2012,104.28,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,4 Talcott Glen Rd Unit B,Farmington,CT                                                
Connecticut Young Democrats,Political Action Committee,Riju Das,RCW(Reimburse committee workers),reimbursement for plaque bought for honoree of event,Check,6/30/2012,97.84,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,4 Talcott Glen Rd Unit B,Farmington,CT                                                
Connecticut Young Democrats,Political Action Committee,Riju Das,RCW(Reimburse committee workers),reimbursement for supplies for event,Check,6/30/2012,25.8,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,4 Talcott Glen Rd Unit B,Farmington,CT                                                
Connecticut Young Democrats,Political Action Committee,Riju Das,RCW(Reimburse committee workers),reimbursement for supplies for event,Check,6/30/2012,3.16,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,4 Talcott Glen Rd Unit B,Farmington,CT                                                
Connecticut Young Democrats,Political Action Committee,Riju Das,RCW(Reimburse committee workers),reimbursement for supplies for event,Check,6/30/2012,6.33,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,4 Talcott Glen Rd Unit B,Farmington,CT                                                
Connecticut Young Democrats,Political Action Committee,People's Choice,FOOD(Paid directly to a vendor for food and beverage),,Debit Card,3/31/2012,65,4/1/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,972 W Main St,New Britain,CT                                                
Connecticut Young Democrats,Political Action Committee,Pulaski Club,Misc *(Miscellaneous expenditure for which no specific code exists),2012 CTYD Convention - location rental,Check,3/31/2012,130,4/1/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,89 Grove St,New Britain,CT                                                
Connecticut Young Democrats,Political Action Committee,Hartford Marriott,FNDR *(Expenses associated with holding a committee fundraiser),2012 JJB post-dinner gathering,Debit Card,3/19/2012,500,4/1/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,200 Columbus Blvd,Hartford,CT                                                
Connecticut Young Democrats,Political Action Committee,Hartford Marriott,FNDR *(Expenses associated with holding a committee fundraiser),2012 JJB post-dinner gathering,Debit Card,3/28/2012,497.3,4/1/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,200 Columbus Blvd,Hartford,CT                                                
Connecticut Young Democrats,Political Action Committee,Salute restaurant,FNDR *(Expenses associated with holding a committee fundraiser),Food and beverage costs for event at Salute restaurant,Debit Card,5/16/2012,315.9,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,100 Trumbull St,Hartford,CT                                                
